;Test;DeltaOz;ThetaOz;AlphaOz;BetaOz;DeltaO1O2;ThetaO1O2;AlphaO1O2;BetaO1O2;DeltaPO;ThetaPO;AlphaPO;BetaPO;DeltaPOL;ThetaPOL;AlphaPOL;BetaPOL;DeltaPOR;ThetaPOR;AlphaPOR;BetaPOR
S33;Visual_field_EEG_OI;0.136097431;0.140440461;0.225360258;0.486623507;0.147029409;0.157298426;0.208076076;0.477109824;0.214293647;0.175958768;0.174537016;0.42525317;0.148384135;0.15375834;0.208151391;0.480564322;0.135375686;0.161990225;0.228316807;0.463480974
S34;Visual_field_EEG_OI;0.077394935;0.147573448;0.589004207;0.183829498;0.064831734;0.140130564;0.613675375;0.179449079;0.087759042;0.171567439;0.579811194;0.159137301;0.06502158;0.159227349;0.590150951;0.183417175;0.054766387;0.117557749;0.678780503;0.14713944
S36;Visual_field_EEG_OI;0.066797037;0.113044077;0.303981774;0.495899205;0.073624007;0.16013137;0.448618109;0.306447148;0.103754868;0.202735812;0.519596973;0.169468183;0.075335935;0.158468277;0.536717644;0.2225349;0.077385958;0.16183315;0.462068206;0.288469494
S37;Visual_field_EEG_OI;0.194429341;0.196445805;0.394996722;0.212249021;0.156577332;0.179884086;0.435337841;0.226695148;0.167575142;0.212367627;0.383509779;0.235142382;0.145074877;0.176562114;0.433659053;0.243366656;0.162995161;0.19193142;0.372799927;0.270618499
S2;Visual_field_EEG_OD;0.219509176;0.346458204;0.224819068;0.205207769;0.174834896;0.283118078;0.256862706;0.280128294;0.160685369;0.257546702;0.275070617;0.301186662;0.161481826;0.278466777;0.264590588;0.290108819;0.194167951;0.271260859;0.263800382;0.266266464
S3;Visual_field_EEG_OD;0.332823975;0.285671202;0.141549932;0.23734447;0.277996209;0.235799925;0.160133487;0.322650721;0.232865087;0.213888672;0.174017946;0.374549036;0.256081854;0.243561909;0.170626915;0.325814552;0.240054939;0.226392808;0.168064036;0.361471332
S5;Visual_field_EEG_OD;0.102365881;0.129434398;0.48024347;0.285127939;0.091267839;0.120233652;0.464510288;0.320255642;0.106295098;0.126253824;0.442732396;0.321026804;0.079462042;0.111846763;0.504913949;0.301170862;0.091556373;0.119646307;0.453056006;0.331306959
S6;Visual_field_EEG_OD;0.166363569;0.25832239;0.301481436;0.267105784;0.102442191;0.196874728;0.313073179;0.378249861;0.106461412;0.16231217;0.323742877;0.399040439;0.126863354;0.188827194;0.289791459;0.387273049;0.086658993;0.145510561;0.385506646;0.371322775
S7;Visual_field_EEG_OD;0.287660692;0.394652945;0.154331504;0.161266074;0.186463893;0.30814665;0.216918992;0.286022412;0.168249288;0.281635092;0.233683927;0.31385207;0.176010624;0.308013202;0.223262217;0.28995114;0.219839886;0.334215835;0.208157187;0.235346277
S10;Visual_field_EEG_OD;0.272880731;0.307490095;0.25795687;0.159495637;0.164673482;0.24871683;0.334613181;0.248295368;0.174319687;0.229379931;0.323939722;0.267669995;0.194389231;0.254952945;0.304692819;0.24222645;0.163827914;0.236283586;0.361838896;0.234415155
S13;Visual_field_EEG_OD;0.230362369;0.283883837;0.160172526;0.320139518;0.222290608;0.253278044;0.183569014;0.336312408;0.219066937;0.255719603;0.181981555;0.338397752;0.218841397;0.257279582;0.180851879;0.338169361;0.218134997;0.25963486;0.178962821;0.338654293
S14;Visual_field_EEG_OD;0.224181572;0.221035671;0.356681527;0.193998949;0.161859254;0.171631738;0.377743597;0.280634438;0.139999568;0.140949566;0.364910475;0.343148335;0.160342224;0.160561771;0.360544755;0.307871337;0.153596329;0.153614587;0.406703478;0.278718687
S15;Visual_field_EEG_OD;0.098888989;0.204289621;0.494724149;0.200474352;0.079315105;0.15621343;0.558056773;0.204710604;0.077007659;0.135641191;0.607414639;0.178327695;0.084133974;0.162891292;0.544795329;0.206319933;0.069079625;0.133288226;0.608370042;0.18778887
S16;Visual_field_EEG_OD;0.343887324;0.338971322;0.149159809;0.164311888;0.17210661;0.3049664;0.187613938;0.327176731;0.140191001;0.274500904;0.189094608;0.385458636;0.172892424;0.301937064;0.20136802;0.316543828;0.174350831;0.290531909;0.184280377;0.339588981
S18;Visual_field_EEG_OD;0.218746911;0.281117182;0.273352851;0.223450376;0.152282058;0.234703023;0.305229539;0.304377892;0.118309346;0.224529991;0.327451981;0.325989939;0.135102718;0.226384972;0.340450718;0.29519381;0.153984582;0.218938034;0.324438017;0.299453699
S20;Visual_field_EEG_OD;0.353717413;0.216295249;0.261113263;0.166305271;0.238784954;0.160477869;0.337029116;0.259915422;0.17307599;0.13069002;0.383651846;0.307766324;0.239989938;0.148077203;0.371079418;0.238141741;0.216135486;0.1529844;0.364938051;0.261764253
S21;Visual_field_EEG_OD;0.298173172;0.324690418;0.195838847;0.177726689;0.186367647;0.234186799;0.232864367;0.339224856;0.164769199;0.19749891;0.200372619;0.426551531;0.174626002;0.245951237;0.233717066;0.33831327;0.190257248;0.238568642;0.227225225;0.335914713
S22;Visual_field_EEG_OD;0.213792036;0.197689257;0.17267172;0.390461169;0.175495594;0.18302736;0.254348345;0.37053468;0.164792273;0.186535502;0.313461339;0.326558214;0.182161151;0.182503529;0.237242399;0.381389064;0.163031288;0.17821755;0.300125756;0.342809766
S24;Visual_field_EEG_OD;0.171271431;0.224462104;0.470069289;0.132486237;0.134516612;0.172467652;0.543315729;0.147993614;0.129436787;0.167578676;0.557532439;0.143759341;0.136483287;0.174505017;0.520797127;0.166294201;0.101091416;0.150913837;0.614549384;0.132130684
S26;Visual_field_EEG_OD;0.09290834;0.269449727;0.318556158;0.312911539;0.073968627;0.249351158;0.364664006;0.305652047;0.093375922;0.26540417;0.373848535;0.262536583;0.08650178;0.240802092;0.380204233;0.286323748;0.083127537;0.208141605;0.351795917;0.348662905
S27;Visual_field_EEG_OD;0.195878358;0.258131;0.267981367;0.269911177;0.159511759;0.264723983;0.370160626;0.197406079;0.124951963;0.251978479;0.449931925;0.16418067;0.144183991;0.223826295;0.435978641;0.187714068;0.106291281;0.224389252;0.462132819;0.196446449
S28;Visual_field_EEG_OD;0.33097218;0.327051378;0.17016462;0.168410856;0.272814818;0.343097824;0.171789266;0.209349585;0.295535721;0.332115458;0.148878624;0.221126482;0.2995542;0.33218098;0.171474563;0.194673513;0.2977713;0.273643536;0.163575595;0.262359028
S29;Visual_field_EEG_OD;0.187888551;0.181692711;0.28418034;0.337094607;0.240807221;0.203933549;0.298209815;0.250857164;0.356560554;0.262106749;0.217282682;0.160637471;0.243764349;0.210299414;0.284920686;0.254928403;0.226634397;0.192897607;0.338670209;0.236720418
S30;Visual_field_EEG_OD;0.109062375;0.132288139;0.38484048;0.370064596;0.095950844;0.125245819;0.389469935;0.384728968;0.099334901;0.134473658;0.356281481;0.403926142;0.094745886;0.119202533;0.363732081;0.417851977;0.082180117;0.121999488;0.394952859;0.395788061
S31;Visual_field_EEG_OD;0.202877551;0.176317825;0.217026055;0.39561741;0.197757374;0.213483291;0.22901646;0.35218956;0.236810622;0.272539185;0.208341058;0.277264145;0.221324457;0.239305428;0.21871034;0.316002317;0.206559998;0.199344618;0.223304475;0.362313398
S32;Visual_field_EEG_OD;0.148014989;0.228326193;0.342122178;0.277012709;0.127694417;0.222360471;0.395636562;0.251100389;0.14276011;0.234588322;0.399193414;0.220460978;0.133362736;0.21775858;0.410934183;0.234786387;0.116327305;0.213013754;0.417341612;0.250117112
S33;Visual_field_EEG_OD;0.153399277;0.16954526;0.239739274;0.429206295;0.144384788;0.162189268;0.267810727;0.416736805;0.175638808;0.16771669;0.257066247;0.390530805;0.122620262;0.14933031;0.297967359;0.422061366;0.152654478;0.161488689;0.306999184;0.371431138
S34;Visual_field_EEG_OD;0.096069815;0.144344696;0.555674024;0.201537513;0.073256174;0.129834949;0.620048902;0.175308564;0.09641782;0.159228631;0.592741155;0.150312395;0.076680442;0.149746685;0.58859783;0.183332716;0.05642549;0.1038422;0.688899037;0.149405434
S35;Visual_field_EEG_OD;0.251938473;0.257667906;0.14515244;0.33358671;0.367694879;0.314653464;0.14987442;0.16428609;0.419515178;0.300855653;0.104361167;0.172013462;0.276142433;0.285937866;0.146700204;0.285000286;0.381502595;0.250281775;0.1307658;0.23272071
S36;Visual_field_EEG_OD;0.104046712;0.185775236;0.379658066;0.322618146;0.089580321;0.20354784;0.49664121;0.205588069;0.108708021;0.234996351;0.532234512;0.12212486;0.090085326;0.207816475;0.544707948;0.154690751;0.092358967;0.198379077;0.546512494;0.159288948
S37;Visual_field_EEG_OD;0.198783885;0.224093441;0.321134408;0.253908898;0.153902332;0.184291373;0.372107671;0.28828409;0.167526606;0.205160079;0.335441172;0.290598491;0.157051727;0.186757259;0.343405163;0.311080049;0.148390949;0.19125586;0.347398779;0.311728087
